Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,MSPB-1 Achievement Threshold,MSPB-1 Benchmark,MSPB-1 Baseline Rate,MSPB-1 Performance Rate,MSPB-1 Achievement Points,MSPB-1 Improvement Points,MSPB-1 Measure Score,Location
390044,READING HOSPITAL,SIXTH AVENUE AND SPRUCE ST,READING,PA,19603,Berks,0.986935,0.839602,1.006621,1.014528,0 out of 10,0 out of 9,0 out of 10,"SIXTH AVENUE AND SPRUCE ST READING, PA 19603 (40.332428, -75.950021)"
330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,NY,14642,Monroe,0.986935,0.839602,0.931678,0.965032,2 out of 10,0 out of 9,2 out of 10,"601 ELMWOOD AVE ROCHESTER, NY 14642 (43.124394, -77.623692)"
170137,LAWRENCE MEMORIAL HOSPITAL,325 MAINE STREET,LAWRENCE,KS,66044,Douglas,0.986935,0.839602,0.912037,0.924005,4 out of 10,0 out of 9,4 out of 10,"325 MAINE STREET LAWRENCE, KS 66044 (38.97815, -95.247649)"
050055,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS,3555 CESAR CHAVEZ STREET,SAN FRANCISCO,CA,94110,San Francisco,0.986935,0.839602,0.898182,0.913592,5 out of 10,0 out of 9,5 out of 10,"3555 CESAR CHAVEZ STREET SAN FRANCISCO, CA 94110 (37.74805, -122.420987)"
100183,CORAL GABLES HOSPITAL,3100 DOUGLAS RD,CORAL GABLES,FL,33134,Miami-Dade,0.986935,0.839602,1.107591,1.110318,0 out of 10,0 out of 9,0 out of 10,"3100 DOUGLAS RD CORAL GABLES, FL 33134"
100187,PALMETTO GENERAL HOSPITAL,2001 W 68TH ST,HIALEAH,FL,33016,Miami-Dade,0.986935,0.839602,1.099945,1.141556,0 out of 10,0 out of 9,0 out of 10,"2001 W 68TH ST HIALEAH, FL 33016 (25.884168, -80.324568)"
110142,EVANS MEMORIAL HOSPITAL,200 N RIVER STREET,CLAXTON,GA,30417,Evans,0.986935,0.839602,0.797600,0.826972,10 out of 10,0 out of 9,10 out of 10,"200 N RIVER STREET CLAXTON, GA 30417 (32.164133, -81.900403)"
190144,MINDEN MEDICAL CENTER,NO 1 MEDICAL PLAZA,MINDEN,LA,71055,Webster,0.986935,0.839602,1.015646,1.100784,0 out of 10,0 out of 9,0 out of 10,"NO 1 MEDICAL PLAZA MINDEN, LA 71055"
050515,KAISER FOUNDATION HOSPITAL - ZION,4647 ZION AVE,SAN DIEGO,CA,92120,San Diego,0.986935,0.839602,0.792704,0.725297,10 out of 10,9 out of 9,10 out of 10,"4647 ZION AVE SAN DIEGO, CA 92120 (32.792973, -117.095859)"
100287,GOOD SAMARITAN MEDICAL CENTER,1309 N FLAGLER DR,WEST PALM BEACH,FL,33401,Palm Beach,0.986935,0.839602,1.053363,1.084905,0 out of 10,0 out of 9,0 out of 10,"1309 N FLAGLER DR WEST PALM BEACH, FL 33401 (26.725062, -80.049968)"
100034,MOUNT SINAI MEDICAL CENTER,4300 ALTON RD,MIAMI BEACH,FL,33140,Miami-Dade,0.986935,0.839602,1.032475,1.046162,0 out of 10,0 out of 9,0 out of 10,"4300 ALTON RD MIAMI BEACH, FL 33140 (25.815045, -80.137939)"
170186,KANSAS HEART HOSPITAL,3601 NORTH WEBB ROAD,WICHITA,KS,67226,Sedgwick,0.986935,0.839602,0.961174,0.948687,3 out of 10,1 out of 9,3 out of 10,"3601 NORTH WEBB ROAD WICHITA, KS 67226 (37.749305, -97.226366)"
270014,ST PATRICK HOSPITAL,500 W BROADWAY,MISSOULA,MT,59806,Missoula,0.986935,0.839602,0.907692,0.919360,5 out of 10,0 out of 9,5 out of 10,"500 W BROADWAY MISSOULA, MT 59806 (46.873905, -113.999891)"
490043,INOVA LOUDOUN HOSPITAL,44045 RIVERSIDE PARKWAY,LEESBURG,VA,20176,Loudoun,0.986935,0.839602,0.960693,0.984071,1 out of 10,0 out of 9,1 out of 10,"44045 RIVERSIDE PARKWAY LEESBURG, VA 20176 (39.074609, -77.475227)"
510022,CHARLESTON AREA MEDICAL CENTER,501 MORRIS STREET,CHARLESTON,WV,25301,Kanawha,0.986935,0.839602,0.982923,0.983731,1 out of 10,0 out of 9,1 out of 10,"501 MORRIS STREET CHARLESTON, WV 25301 (38.34712, -81.626183)"
250009,MAGNOLIA REGIONAL HEALTH CENTER,611 ALCORN DRIVE,CORINTH,MS,38834,Alcorn,0.986935,0.839602,0.963289,1.006405,0 out of 10,0 out of 9,0 out of 10,"611 ALCORN DRIVE CORINTH, MS 38834 (34.935867, -88.558648)"
460026,SEVIER VALLEY HOSPITAL,1000 NORTH MAIN STREET,RICHFIELD,UT,84701,Sevier,0.986935,0.839602,1.014546,1.000909,0 out of 10,0 out of 9,0 out of 10,"1000 NORTH MAIN STREET RICHFIELD, UT 84701 (38.783275, -112.084663)"
050663,LOS ANGELES COMMUNITY HOSPITAL,4081 E OLYMPIC BLVD,LOS ANGELES,CA,90023,Los Angeles,0.986935,0.839602,1.293384,1.231767,0 out of 10,1 out of 9,1 out of 10,"4081 E OLYMPIC BLVD LOS ANGELES, CA 90023 (34.018874, -118.186461)"
100249,BAYFRONT HEALTH SEVEN RIVERS,6201 N SUNCOAST BLVD,CRYSTAL RIVER,FL,34428,Citrus,0.986935,0.839602,1.067732,1.013862,0 out of 10,2 out of 9,2 out of 10,"6201 N SUNCOAST BLVD CRYSTAL RIVER, FL 34428 (28.950896, -82.625866)"
080009,BAYHEALTH - MILFORD MEMORIAL HOSPITAL,21 WEST CLARKE AVENUE,MILFORD,DE,19963,Sussex,0.986935,0.839602,0.999014,0.999013,0 out of 10,0 out of 9,0 out of 10,"21 WEST CLARKE AVENUE MILFORD, DE 19963 (38.905855, -75.432714)"
190086,NORTHERN LOUISIANA MEDICAL CENTER,401 EAST VAUGHN AVENUE,RUSTON,LA,71270,Lincoln,0.986935,0.839602,1.142229,1.142325,0 out of 10,0 out of 9,0 out of 10,"401 EAST VAUGHN AVENUE RUSTON, LA 71270 (32.515281, -92.633902)"
260059,MERCY HOSPITAL LEBANON,100 HOSPITAL DRIVE,LEBANON,MO,65536,Laclede,0.986935,0.839602,0.848345,0.860206,8 out of 10,0 out of 9,8 out of 10,"100 HOSPITAL DRIVE LEBANON, MO 65536 (37.681437, -92.635875)"
050230,GARDEN GROVE HOSPITAL & MEDICAL CENTER,12601 GARDEN GROVE BLVD,GARDEN GROVE,CA,92843,Orange,0.986935,0.839602,1.075449,1.029385,0 out of 10,1 out of 9,1 out of 10,"12601 GARDEN GROVE BLVD GARDEN GROVE, CA 92843 (33.774471, -117.913645)"
340099,VIDANT ROANOKE CHOWAN HOSPITAL,500 S ACADEMY ST,AHOSKIE,NC,27910,Hertford,0.986935,0.839602,0.888930,0.924962,4 out of 10,0 out of 9,4 out of 10,"500 S ACADEMY ST AHOSKIE, NC 27910 (36.285149, -76.993924)"
100092,STEWARD ROCKLEDGE HOSPITAL,110 LONGWOOD AVE,ROCKLEDGE,FL,32955,Brevard,0.986935,0.839602,1.018593,1.023718,0 out of 10,0 out of 9,0 out of 10,"110 LONGWOOD AVE ROCKLEDGE, FL 32955 (28.33454, -80.723133)"
450352,HUNT REGIONAL MEDICAL CENTER,4215 JOE RAMSEY BLVD,GREENVILLE,TX,75401,Hunt,0.986935,0.839602,1.135420,1.118549,0 out of 10,0 out of 9,0 out of 10,"4215 JOE RAMSEY BLVD GREENVILLE, TX 75401"
140281,NORTHWESTERN MEMORIAL HOSPITAL,251 E HURON ST,CHICAGO,IL,60611,Cook,0.986935,0.839602,0.981359,0.985328,1 out of 10,0 out of 9,1 out of 10,"251 E HURON ST CHICAGO, IL 60611 (41.894995, -87.621364)"
350002,CHI ST ALEXIUS HEALTH,900 E BROADWAY,BISMARCK,ND,58501,Burleigh,0.986935,0.839602,0.891638,0.874794,7 out of 10,3 out of 9,7 out of 10,"900 E BROADWAY BISMARCK, ND 58501 (46.806369, -100.777075)"
340188,CAPE FEAR VALLEY HOKE HOSPITAL,210 MEDICAL PAVILION DRIVE,RAEFORD,NC,28376,Hoke,0.986935,0.839602,0.839316,0.782643,10 out of 10,9 out of 9,10 out of 10,"210 MEDICAL PAVILION DRIVE RAEFORD, NC 28376 (35.031426, -79.108824)"
340119,CAROLINAS HEALTHCARE SYSTEM STANLY,301 YADKIN ST,ALBEMARLE,NC,28001,Stanly,0.986935,0.839602,0.968135,0.930714,4 out of 10,2 out of 9,4 out of 10,"301 YADKIN ST ALBEMARLE, NC 28001 (35.362606, -80.194398)"
360084,AULTMAN HOSPITAL,2600 SIXTH STREET SW,CANTON,OH,44710,Stark,0.986935,0.839602,0.999981,1.000818,0 out of 10,0 out of 9,0 out of 10,"2600 SIXTH STREET SW CANTON, OH 44710 (40.796852, -81.403575)"
140082,LOUIS A WEISS MEMORIAL HOSPITAL,4646 N MARINE DRIVE,CHICAGO,IL,60640,Cook,0.986935,0.839602,1.161788,1.164363,0 out of 10,0 out of 9,0 out of 10,"4646 N MARINE DRIVE CHICAGO, IL 60640 (41.966521, -87.648898)"
220095,HEYWOOD HOSPITAL -,242 GREEN STREET,GARDNER,MA,01440,Worcester,0.986935,0.839602,1.027305,1.005085,0 out of 10,1 out of 9,1 out of 10,"242 GREEN STREET GARDNER, MA 01440 (42.586565, -71.986165)"
230047,HENRY FORD MACOMB HOSPITAL,15855 NINETEEN MILE RD,CLINTON TOWNSHIP,MI,48038,Macomb,0.986935,0.839602,1.020211,1.034794,0 out of 10,0 out of 9,0 out of 10,"15855 NINETEEN MILE RD CLINTON TOWNSHIP, MI 48038 (42.612671, -82.963405)"
330079,ADIRONDACK MEDICAL CENTER,2233 STATE ROUTE 86,SARANAC LAKE,NY,12983,Franklin,0.986935,0.839602,0.878499,0.939835,3 out of 10,0 out of 9,3 out of 10,"2233 STATE ROUTE 86 SARANAC LAKE, NY 12983 (44.344548, -74.144597)"
390100,LANCASTER GENERAL HOSPITAL,555 NORTH DUKE STREET,LANCASTER,PA,17604,Lancaster,0.986935,0.839602,0.992436,0.992403,0 out of 10,0 out of 9,0 out of 10,"555 NORTH DUKE STREET LANCASTER, PA 17604 (40.046975, -76.305328)"
490019,NOVANT HEALTH UVA HEALTH SYSTEM CULPEPER MED CENTE,501 SUNSET LANE,CULPEPER,VA,22701,Culpeper,0.986935,0.839602,0.931677,0.955509,2 out of 10,0 out of 9,2 out of 10,"501 SUNSET LANE CULPEPER, VA 22701 (38.454848, -78.011305)"
170175,WESTERN PLAINS MEDICAL COMPLEX,3001 AVENUE A,DODGE CITY,KS,67801,Ford,0.986935,0.839602,0.893948,0.961322,2 out of 10,0 out of 9,2 out of 10,"3001 AVENUE A DODGE CITY, KS 67801 (37.785487, -100.014975)"
370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BLVD,LAWTON,OK,73505,Comanche,0.986935,0.839602,0.913451,0.954676,2 out of 10,0 out of 9,2 out of 10,"3401 WEST GORE BLVD LAWTON, OK 73505 (34.608969, -98.434497)"
150074,COMMUNITY HOSPITAL EAST,1500 N RITTER AVE,INDIANAPOLIS,IN,46219,Marion,0.986935,0.839602,0.999301,1.034617,0 out of 10,0 out of 9,0 out of 10,"1500 N RITTER AVE INDIANAPOLIS, IN 46219 (39.787241, -86.073803)"
390026,CHESTNUT HILL HOSPITAL,8835 GERMANTOWN AVE,PHILADELPHIA,PA,19118,Philadelphia,0.986935,0.839602,1.037461,1.024806,0 out of 10,0 out of 9,0 out of 10,"8835 GERMANTOWN AVE PHILADELPHIA, PA 19118 (40.078791, -75.212752)"
040020,ST BERNARDS MEDICAL CENTER,225 E JACKSON,JONESBORO,AR,72401,Craighead,0.986935,0.839602,1.008637,1.046523,0 out of 10,0 out of 9,0 out of 10,"225 E JACKSON JONESBORO, AR 72401 (35.837478, -90.702142)"
200009,MAINE MEDICAL CENTER,22 BRAMHALL ST,PORTLAND,ME,04102,Cumberland,0.986935,0.839602,1.002675,1.027625,0 out of 10,0 out of 9,0 out of 10,"22 BRAMHALL ST PORTLAND, ME 04102 (43.652193, -70.275104)"
050245,ARROWHEAD REGIONAL MEDICAL CENTER,400 NORTH PEPPER AVENUE,COLTON,CA,92324,San Bernardino,0.986935,0.839602,1.051308,1.086835,0 out of 10,0 out of 9,0 out of 10,"400 NORTH PEPPER AVENUE COLTON, CA 92324 (34.072884, -117.352833)"
440084,SWEETWATER HOSPITAL ASSOCIATION,304 WRIGHT ST,SWEETWATER,TN,37874,Monroe,0.986935,0.839602,1.028866,1.057651,0 out of 10,0 out of 9,0 out of 10,"304 WRIGHT ST SWEETWATER, TN 37874 (35.60025, -84.464223)"
170023,ST CATHERINE HOSPITAL,401 EAST SPRUCE,GARDEN CITY,KS,67846,Finney,0.986935,0.839602,0.984420,1.016116,0 out of 10,0 out of 9,0 out of 10,"401 EAST SPRUCE GARDEN CITY, KS 67846 (37.968871, -100.868615)"
050067,OAK VALLEY HOSPITAL DISTRICT,350 S OAK AVE,OAKDALE,CA,95361,Stanislaus,0.986935,0.839602,0.979759,0.799677,10 out of 10,9 out of 9,10 out of 10,"350 S OAK AVE OAKDALE, CA 95361 (37.758098, -120.860363)"
030103,MAYO CLINIC HOSPITAL,5777 EAST MAYO BOULEVARD,PHOENIX,AZ,85054,Maricopa,0.986935,0.839602,0.919453,0.949353,3 out of 10,0 out of 9,3 out of 10,"5777 EAST MAYO BOULEVARD PHOENIX, AZ 85054 (33.663312, -111.955659)"
280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,Lancaster,0.986935,0.839602,1.008721,0.995502,0 out of 10,0 out of 9,0 out of 10,"1600 SOUTH 48TH ST LINCOLN, NE 68506 (40.796598, -96.653661)"
290003,SUNRISE HOSPITAL AND MEDICAL CENTER,3186 S MARYLAND PKWY,LAS VEGAS,NV,89109,Clark,0.986935,0.839602,1.163824,1.128508,0 out of 10,1 out of 9,1 out of 10,"3186 S MARYLAND PKWY LAS VEGAS, NV 89109 (36.134586, -115.136883)"
450617,CLEAR LAKE REGIONAL MEDICAL CENTER,500 MEDICAL CENTER BLVD,WEBSTER,TX,77598,Harris,0.986935,0.839602,1.078403,1.085222,0 out of 10,0 out of 9,0 out of 10,"500 MEDICAL CENTER BLVD WEBSTER, TX 77598 (29.541062, -95.126274)"
050110,LOMPOC VALLEY MEDICAL CENTER,1515 E OCEAN AVENUE,LOMPOC,CA,93436,Santa Barbara,0.986935,0.839602,0.921390,0.973638,1 out of 10,0 out of 9,1 out of 10,"1515 E OCEAN AVENUE LOMPOC, CA 93436 (34.640639, -120.439899)"
390112,CHAN SOON- SHIONG MEDICAL CENTER AT WINDBER,600 SOMERSET AVENUE,WINDBER,PA,15963,Somerset,0.986935,0.839602,0.920815,0.953065,3 out of 10,0 out of 9,3 out of 10,"600 SOMERSET AVENUE WINDBER, PA 15963 (40.242123, -78.837917)"
040050,OUACHITA COUNTY MEDICAL CENTER,638 CALIFORNIA AVENUE,CAMDEN,AR,71701,Ouachita,0.986935,0.839602,1.024103,1.028696,0 out of 10,0 out of 9,0 out of 10,"638 CALIFORNIA AVENUE CAMDEN, AR 71701"
070031,GRIFFIN HOSPITAL,130 DIVISION ST,DERBY,CT,06418,New Haven,0.986935,0.839602,1.045590,0.997767,0 out of 10,2 out of 9,2 out of 10,"130 DIVISION ST DERBY, CT 06418 (41.335978, -73.088689)"
050168,ST JUDE MEDICAL CENTER,101 E VALENCIA MESA DRIVE,FULLERTON,CA,92835,Orange,0.986935,0.839602,1.050873,1.018792,0 out of 10,1 out of 9,1 out of 10,"101 E VALENCIA MESA DRIVE FULLERTON, CA 92835 (33.893503, -117.927952)"
420078,GHS GREENVILLE MEMORIAL HOSPITAL,701 GROVE RD,GREENVILLE,SC,29605,Greenville,0.986935,0.839602,1.001984,1.010144,0 out of 10,0 out of 9,0 out of 10,"701 GROVE RD GREENVILLE, SC 29605 (34.821617, -82.41359)"
190036,OCHSNER MEDICAL CENTER,1516 JEFFERSON HWY,NEW ORLEANS,LA,70121,Jefferson,0.986935,0.839602,0.956887,0.966959,2 out of 10,0 out of 9,2 out of 10,"1516 JEFFERSON HWY NEW ORLEANS, LA 70121 (29.962771, -90.145205)"
430048,REGIONAL HEALTH SPEARFISH HOSPITAL,1440 N MAIN ST,SPEARFISH,SD,57783,Lawrence,0.986935,0.839602,0.872970,0.932386,4 out of 10,0 out of 9,4 out of 10,"1440 N MAIN ST SPEARFISH, SD 57783 (44.497887, -103.861136)"
450090,NORTH TEXAS MEDICAL CENTER,1900 HOSPITAL BLVD,GAINESVILLE,TX,76240,Cooke,0.986935,0.839602,1.090553,1.126121,0 out of 10,0 out of 9,0 out of 10,"1900 HOSPITAL BLVD GAINESVILLE, TX 76240 (33.645356, -97.161976)"
390265,JEFFERSON HOSPITAL,565 COAL VALLEY ROAD,JEFFERSON HILLS,PA,15025,Allegheny,0.986935,0.839602,1.079101,1.055148,0 out of 10,1 out of 9,1 out of 10,"565 COAL VALLEY ROAD JEFFERSON HILLS, PA 15025 (40.319963, -79.933468)"
030115,BANNER ESTRELLA MEDICAL CENTER,9201 WEST THOMAS ROAD,PHOENIX,AZ,85037,Maricopa,0.986935,0.839602,0.906923,0.913685,5 out of 10,0 out of 9,5 out of 10,"9201 WEST THOMAS ROAD PHOENIX, AZ 85037 (33.479558, -112.257936)"
330205,ST ANTHONY COMMUNITY HOSPITAL,15 MAPLE AVENUE -19,WARWICK,NY,10990,Orange,0.986935,0.839602,1.033507,0.994045,0 out of 10,2 out of 9,2 out of 10,"15 MAPLE AVENUE -19 WARWICK, NY 10990 (41.261094, -74.356945)"
010016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,Shelby,0.986935,0.839602,1.037456,1.031963,0 out of 10,0 out of 9,0 out of 10,"1000 FIRST STREET NORTH ALABASTER, AL 35007 (33.253679, -86.814261)"
330191,GLENS FALLS HOSPITAL,100 PARK STREET,GLENS FALLS,NY,12801,Warren,0.986935,0.839602,0.988533,1.005732,0 out of 10,0 out of 9,0 out of 10,"100 PARK STREET GLENS FALLS, NY 12801 (43.308335, -73.644551)"
180012,HARDIN MEMORIAL HOSPITAL,913 NORTH DIXIE AVENUE,ELIZABETHTOWN,KY,42701,Hardin,0.986935,0.839602,0.956213,0.975211,1 out of 10,0 out of 9,1 out of 10,"913 NORTH DIXIE AVENUE ELIZABETHTOWN, KY 42701 (37.709917, -85.875048)"
490046,SENTARA LEIGH HOSPITAL,830 KEMPSVILLE ROAD,NORFOLK,VA,23502,Norfolk City,0.986935,0.839602,0.947506,0.940619,3 out of 10,0 out of 9,3 out of 10,"830 KEMPSVILLE ROAD NORFOLK, VA 23502 (36.850592, -76.191695)"
370234,"OKLAHOMA HEART HOSPITAL SOUTH, LLC",5200 EAST I-240 SERVICE ROAD,OKLAHOMA CITY,OK,73135,Oklahoma,0.986935,0.839602,0.957071,0.947429,3 out of 10,0 out of 9,3 out of 10,"5200 EAST I-240 SERVICE ROAD OKLAHOMA CITY, OK 73135 (35.390255, -97.426999)"
310024,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY,865 STONE ST,RAHWAY,NJ,07065,Union,0.986935,0.839602,1.106077,1.164221,0 out of 10,0 out of 9,0 out of 10,"865 STONE ST RAHWAY, NJ 07065 (40.612237, -74.291688)"
250102,MISSISSIPPI BAPTIST MEDICAL CENTER,1225 N STATE ST,JACKSON,MS,39202,Hinds,0.986935,0.839602,1.021323,1.025451,0 out of 10,0 out of 9,0 out of 10,"1225 N STATE ST JACKSON, MS 39202 (32.314278, -90.178228)"
050739,CENTINELA HOSPITAL MEDICAL CENTER,555 EAST HARDY STREET,INGLEWOOD,CA,90301,Los Angeles,0.986935,0.839602,1.033325,1.034093,0 out of 10,0 out of 9,0 out of 10,"555 EAST HARDY STREET INGLEWOOD, CA 90301 (33.949086, -118.348214)"
140002,ALTON MEMORIAL HOSPITAL,ONE MEMORIAL DRIVE,ALTON,IL,62002,Madison,0.986935,0.839602,0.908281,0.931556,4 out of 10,0 out of 9,4 out of 10,"ONE MEMORIAL DRIVE ALTON, IL 62002"
390223,PENN PRESBYTERIAN MEDICAL CENTER,51 NORTH 39TH STREET,PHILADELPHIA,PA,19104,Philadelphia,0.986935,0.839602,1.001508,1.007642,0 out of 10,0 out of 9,0 out of 10,"51 NORTH 39TH STREET PHILADELPHIA, PA 19104 (39.957103, -75.199575)"
280105,CHI HEALTH MIDLANDS,11111 SOUTH 84TH ST,PAPILLION,NE,68046,Sarpy,0.986935,0.839602,0.990193,0.924879,4 out of 10,4 out of 9,4 out of 10,"11111 SOUTH 84TH ST PAPILLION, NE 68046 (41.136866, -96.042825)"
220135,FALMOUTH HOSPITAL,67 & 100 TER HEUN DRIVE,FALMOUTH,MA,02540,Barnstable,0.986935,0.839602,1.005965,0.978840,1 out of 10,1 out of 9,1 out of 10,"67 & 100 TER HEUN DRIVE FALMOUTH, MA 02540 (41.564962, -70.621126)"
170120,LABETTE HEALTH,1902 SOUTH US HWY 59,PARSONS,KS,67357,Labette,0.986935,0.839602,0.938421,0.938483,3 out of 10,0 out of 9,3 out of 10,"1902 SOUTH US HWY 59 PARSONS, KS 67357 (37.322012, -95.266593)"
100032,BAYFRONT HEALTH - ST PETERSBURG,701 6TH ST S,SAINT PETERSBURG,FL,33701,Pinellas,0.986935,0.839602,1.070852,1.091823,0 out of 10,0 out of 9,0 out of 10,"701 6TH ST S SAINT PETERSBURG, FL 33701 (27.763222, -82.641663)"
390056,J C BLAIR MEMORIAL HOSPITAL,1225 WARM SPRINGS AVE,HUNTINGDON,PA,16652,Huntingdon,0.986935,0.839602,0.991362,0.991123,0 out of 10,0 out of 9,0 out of 10,"1225 WARM SPRINGS AVE HUNTINGDON, PA 16652 (40.493656, -78.013908)"
450465,MATAGORDA REGIONAL MEDICAL CENTER,104 7TH STREET,BAY CITY,TX,77414,Matagorda,0.986935,0.839602,1.082707,1.073808,0 out of 10,0 out of 9,0 out of 10,"104 7TH STREET BAY CITY, TX 77414 (28.982805, -95.99129)"
010108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,AL,36067,Autauga,0.986935,0.839602,0.941295,0.972128,1 out of 10,0 out of 9,1 out of 10,"124 S MEMORIAL DR PRATTVILLE, AL 36067 (32.464423, -86.450936)"
330084,ALICE HYDE MEDICAL CENTER,133 PARK STREET,MALONE,NY,12953,Franklin,0.986935,0.839602,0.764621,0.815838,10 out of 10,0 out of 9,10 out of 10,"133 PARK STREET MALONE, NY 12953 (44.856658, -74.29193)"
050292,RIVERSIDE UNIVERSITY HEALTH SYSTEM-MEDICAL CENTER,26520 CACTUS AVENUE,MORENO VALLEY,CA,92555,Riverside,0.986935,0.839602,0.972624,1.002110,0 out of 10,0 out of 9,0 out of 10,"26520 CACTUS AVENUE MORENO VALLEY, CA 92555 (33.910054, -117.195824)"
140290,ST ALEXIUS MEDICAL CENTER,1555 N BARRINGTON RD,HOFFMAN ESTATES,IL,60169,Cook,0.986935,0.839602,1.130041,1.149123,0 out of 10,0 out of 9,0 out of 10,"1555 N BARRINGTON RD HOFFMAN ESTATES, IL 60169 (42.052409, -88.144445)"
440156,PARKRIDGE MEDICAL CENTER,2333 MCCALLIE AVE,CHATTANOOGA,TN,37404,Hamilton,0.986935,0.839602,1.000722,1.009372,0 out of 10,0 out of 9,0 out of 10,"2333 MCCALLIE AVE CHATTANOOGA, TN 37404 (35.033739, -85.26886)"
230072,HOLLAND COMMUNITY HOSPITAL,602 MICHIGAN AVE,HOLLAND,MI,49423,Ottawa,0.986935,0.839602,0.908487,0.912917,5 out of 10,0 out of 9,5 out of 10,"602 MICHIGAN AVE HOLLAND, MI 49423 (42.774581, -86.112772)"
230097,MUNSON MEDICAL CENTER,1105 SIXTH STREET,TRAVERSE CITY,MI,49684,Grand Traverse,0.986935,0.839602,0.899015,0.904854,6 out of 10,0 out of 9,6 out of 10,"1105 SIXTH STREET TRAVERSE CITY, MI 49684 (44.761645, -85.641588)"
420109,MCLEOD HEALTH CLARENDON,10 EAST HOSPITAL STREET,MANNING,SC,29102,Clarendon,0.986935,0.839602,Not Available,0.832362,10 out of 10,Not Available,10 out of 10,"10 EAST HOSPITAL STREET MANNING, SC 29102 (33.687866, -80.211767)"
030065,BANNER DESERT MEDICAL CENTER,1400 SOUTH  DOBSON ROAD,MESA,AZ,85202,Maricopa,0.986935,0.839602,0.974485,1.013385,0 out of 10,0 out of 9,0 out of 10,"1400 SOUTH DOBSON ROAD MESA, AZ 85202 (33.39091, -111.874624)"
490089,CARILION FRANKLIN MEMORIAL HOSPITAL,180 FLOYD AVENUE,ROCKY MOUNT,VA,24151,Franklin,0.986935,0.839602,0.842059,0.837199,10 out of 10,9 out of 9,10 out of 10,"180 FLOYD AVENUE ROCKY MOUNT, VA 24151 (36.994584, -79.889813)"
230096,STURGIS HOSPITAL,916 MYRTLE AVE,STURGIS,MI,49091,Saint Joseph,0.986935,0.839602,0.936451,0.941553,3 out of 10,0 out of 9,3 out of 10,"916 MYRTLE AVE STURGIS, MI 49091 (41.794193, -85.407308)"
150058,MEMORIAL HOSPITAL OF SOUTH BEND,615 N MICHIGAN ST,SOUTH BEND,IN,46601,St Joseph,0.986935,0.839602,0.978771,0.967639,2 out of 10,0 out of 9,2 out of 10,"615 N MICHIGAN ST SOUTH BEND, IN 46601 (41.683711, -86.25057)"
050234,SHARP CORONADO HOSPITAL AND HLTHCR CTR,250 PROSPECT PLACE,CORONADO,CA,92118,San Diego,0.986935,0.839602,0.860873,0.866764,8 out of 10,0 out of 9,8 out of 10,"250 PROSPECT PLACE CORONADO, CA 92118 (32.694257, -117.167947)"
390068,HEART OF LANCASTER MEDICAL CENTER,1500 HIGHLANDS DRIVE,LITITZ,PA,17543,Lancaster,0.986935,0.839602,0.953906,1.032720,0 out of 10,0 out of 9,0 out of 10,"1500 HIGHLANDS DRIVE LITITZ, PA 17543 (40.134257, -76.309414)"
220020,SAINT ANNE'S HOSPITAL,795 MIDDLE STREET,FALL RIVER,MA,02721,Bristol,0.986935,0.839602,1.020196,1.017305,0 out of 10,0 out of 9,0 out of 10,"795 MIDDLE STREET FALL RIVER, MA 02721 (41.693321, -71.163642)"
490077,MARTHA JEFFERSON HOSPITAL,500 MARTHA JEFFERSON DRIVE,CHARLOTTESVILLE,VA,22911,Albemarle,0.986935,0.839602,0.927197,0.940064,3 out of 10,0 out of 9,3 out of 10,"500 MARTHA JEFFERSON DRIVE CHARLOTTESVILLE, VA 22911 (38.025106, -78.444855)"
110038,JOHN D ARCHBOLD MEMORIAL HOSPITAL,915 GORDON AVENUE & MIMOSA DRIVE,THOMASVILLE,GA,31792,Thomas,0.986935,0.839602,0.994008,0.993714,0 out of 10,0 out of 9,0 out of 10,"915 GORDON AVENUE & MIMOSA DRIVE THOMASVILLE, GA 31792"
370016,INTEGRIS BASS BAPTIST HEALTH CENTER,600 SOUTH MONROE,ENID,OK,73701,Garfield,0.986935,0.839602,0.947866,0.982720,1 out of 10,0 out of 9,1 out of 10,"600 SOUTH MONROE ENID, OK 73701 (36.389907, -97.886499)"
150048,REID HEALTH,1100 REID PKWY,RICHMOND,IN,47374,Wayne,0.986935,0.839602,0.985359,0.974965,1 out of 10,0 out of 9,1 out of 10,"1100 REID PKWY RICHMOND, IN 47374 (39.86303, -84.887765)"
360133,GRANDVIEW HOSPITAL & MEDICAL CENTER,405 GRAND AVENUE,DAYTON,OH,45405,Montgomery,0.986935,0.839602,1.017172,1.042686,0 out of 10,0 out of 9,0 out of 10,"405 GRAND AVENUE DAYTON, OH 45405 (39.768985, -84.202998)"
