Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,Communication with Nurses Floor,Communication with Nurses Achievement Threshold,Communication with Nurses Benchmark,Communication with Nurses Baseline Rate,Communication with Nurses Performance Rate,Communication with Nurses Achievement Points,Communication with Nurses Improvement Points,Communication with Nurses Dimension Score,Communication with Doctors Floor,Communication with Doctors Achievement Threshold,Communication with Doctors Benchmark,Communication with Doctors Baseline Rate,Communication with Doctors Performance Rate,Communication with Doctors Achievement Points,Communication with Doctors Improvement Points,Communication with Doctors Dimension Score,Responsiveness of Hospital Staff Floor,Responsiveness of Hospital Staff Achievement Threshold,Responsiveness of Hospital Staff Benchmark,Responsiveness of Hospital Staff Baseline Rate,Responsiveness of Hospital Staff Performance Rate,Responsiveness of Hospital Staff Achievement Points,Responsiveness of Hospital Staff Improvement Points,Responsiveness of Hospital Staff Dimension Score,Care Transition Floor,Care Transition Achievement Threshold,Care Transition Benchmark,Care Transition Baseline Rate,Care Transition Performance Rate,Care Transition Achievement Points,Care Transition Improvement Points,Care Transition Dimension Score,Communication about Medicines Floor,Communication about Medicines Achievement Threshold,Communication about Medicines Benchmark,Communication about Medicines Baseline Rate,Communication about Medicines Performance Rate,Communication about Medicines Achievement Points,Communication about Medicines Improvement Points,Communication about Medicines Dimension Score,Cleanliness and Quietness of Hospital Environment Floor,Cleanliness and Quietness of Hospital Environment Achievement Threshold,Cleanliness and Quietness of Hospital Environment Benchmark,Cleanliness and Quietness of Hospital Environment Baseline Rate,Cleanliness and Quietness of Hospital Environment Performance Rate,Cleanliness and Quietness of Hospital Environment Achievement Points,Cleanliness and Quietness of Hospital Environment Improvement Points,Cleanliness and Quietness of Hospital Environment Dimension Score,Discharge Information Floor,Discharge Information Achievement Threshold,Discharge Information Benchmark,Discharge Information Baseline Rate,Discharge Information Performance Rate,Discharge Information Achievement Points,Discharge Information Improvement Points,Discharge Information Dimension Score,Overall Rating of Hospital Floor,Overall Rating of Hospital Achievement Threshold,Overall Rating of Hospital Benchmark,Overall Rating of Hospital Baseline Rate,Overall Rating of Hospital Performance Rate,Overall  Rating of Hospital Achievement Points,Overall Rating of Hospital Improvement Points,Overall Rating of Hospital Dimension Score,HCAHPS Base Score,HCAHPS Consistency Score,Location
520160,THEDACARE REGIONAL MEDICAL CENTER - APPLETON INC,1818 N MEADE ST,APPLETON,WI,54911,Outagamie,28.10,78.69,86.97,79.14,80.86,3 out of 10,2 out of 9,3 out of 10,33.46,80.32,88.62,82.33,83.20,4 out of 10,1 out of 9,4 out of 10,32.72,65.16,80.15,68.21,65.48,1 out of 10,0 out of 9,1 out of 10,11.30,51.42,62.77,53.39,54.42,3 out of 10,1 out of 9,3 out of 10,11.38,63.26,73.53,62.67,62.32,0 out of 10,0 out of 9,0 out of 10,22.85,65.58,79.06,65.73,66.85,1 out of 10,0 out of 9,1 out of 10,61.96,87.05,91.87,87.85,90.25,6 out of 10,5 out of 9,6 out of 10,28.39,70.85,84.83,74.05,77.54,5 out of 10,3 out of 9,5 out of 10,23,19,"1818 N MEADE ST APPLETON, WI 54911 (44.278772, -88.395612)"
420083,MARY BLACK HEALTH SYSTEM SPARTANBURG,1700 SKYLYN DR PO BOX 3217,SPARTANBURG,SC,29307,Spartanburg,28.10,78.69,86.97,79.44,77.50,0 out of 10,0 out of 9,0 out of 10,33.46,80.32,88.62,82.57,80.86,1 out of 10,0 out of 9,1 out of 10,32.72,65.16,80.15,64.81,65.83,1 out of 10,0 out of 9,1 out of 10,11.30,51.42,62.77,52.29,50.89,0 out of 10,0 out of 9,0 out of 10,11.38,63.26,73.53,62.02,66.24,3 out of 10,3 out of 9,3 out of 10,22.85,65.58,79.06,69.16,66.39,1 out of 10,0 out of 9,1 out of 10,61.96,87.05,91.87,88.51,87.46,1 out of 10,0 out of 9,1 out of 10,28.39,70.85,84.83,73.18,73.58,2 out of 10,0 out of 9,2 out of 10,9,19,"1700 SKYLYN DR PO BOX 3217 SPARTANBURG, SC 29307 (34.978285, -81.893659)"
340155,DUKE REGIONAL HOSPITAL,3643 N ROXBORO ROAD,DURHAM,NC,27704,Durham,28.10,78.69,86.97,79.72,81.48,4 out of 10,2 out of 9,4 out of 10,33.46,80.32,88.62,85.14,84.56,5 out of 10,0 out of 9,5 out of 10,32.72,65.16,80.15,64.55,63.79,0 out of 10,0 out of 9,0 out of 10,11.30,51.42,62.77,53.47,56.19,4 out of 10,2 out of 9,4 out of 10,11.38,63.26,73.53,61.79,64.22,1 out of 10,2 out of 9,2 out of 10,22.85,65.58,79.06,62.87,65.40,0 out of 10,1 out of 9,1 out of 10,61.96,87.05,91.87,85.25,86.79,0 out of 10,2 out of 9,2 out of 10,28.39,70.85,84.83,69.34,71.80,1 out of 10,1 out of 9,1 out of 10,19,19,"3643 N ROXBORO ROAD DURHAM, NC 27704 (36.037439, -78.897037)"
420085,GRAND STRAND REGIONAL MEDICAL CENTER,809 82ND PARKWAY,MYRTLE BEACH,SC,29572,Horry,28.10,78.69,86.97,75.06,76.88,0 out of 10,1 out of 9,1 out of 10,33.46,80.32,88.62,80.05,78.71,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,60.36,65.46,1 out of 10,2 out of 9,2 out of 10,11.30,51.42,62.77,48.43,51.71,1 out of 10,2 out of 9,2 out of 10,11.38,63.26,73.53,61.80,62.59,0 out of 10,0 out of 9,0 out of 10,22.85,65.58,79.06,58.78,62.49,0 out of 10,1 out of 9,1 out of 10,61.96,87.05,91.87,86.23,86.20,0 out of 10,0 out of 9,0 out of 10,28.39,70.85,84.83,66.75,69.19,0 out of 10,1 out of 9,1 out of 10,7,18,"809 82ND PARKWAY MYRTLE BEACH, SC 29572 (33.754763, -78.817079)"
050289,SETON MEDICAL CENTER,1900 SULLIVAN AVENUE,DALY CITY,CA,94015,San Mateo,28.10,78.69,86.97,75.14,76.15,0 out of 10,0 out of 9,0 out of 10,33.46,80.32,88.62,76.95,80.76,1 out of 10,3 out of 9,3 out of 10,32.72,65.16,80.15,59.51,62.20,0 out of 10,1 out of 9,1 out of 10,11.30,51.42,62.77,49.59,48.90,0 out of 10,0 out of 9,0 out of 10,11.38,63.26,73.53,59.20,65.25,2 out of 10,4 out of 9,4 out of 10,22.85,65.58,79.06,66.13,64.01,0 out of 10,0 out of 9,0 out of 10,61.96,87.05,91.87,84.27,86.98,0 out of 10,3 out of 9,3 out of 10,28.39,70.85,84.83,67.41,63.76,0 out of 10,0 out of 9,0 out of 10,11,16,"1900 SULLIVAN AVENUE DALY CITY, CA 94015 (37.680315, -122.47291)"
500077,PROVIDENCE HOLY FAMILY HOSPITAL,5633 NORTH LIDGERWOOD,SPOKANE,WA,99208,Spokane,28.10,78.69,86.97,78.25,77.81,0 out of 10,0 out of 9,0 out of 10,33.46,80.32,88.62,78.35,76.84,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,60.50,60.00,0 out of 10,0 out of 9,0 out of 10,11.30,51.42,62.77,49.80,47.18,0 out of 10,0 out of 9,0 out of 10,11.38,63.26,73.53,62.23,59.38,0 out of 10,0 out of 9,0 out of 10,22.85,65.58,79.06,65.56,62.49,0 out of 10,0 out of 9,0 out of 10,61.96,87.05,91.87,87.52,85.78,0 out of 10,0 out of 9,0 out of 10,28.39,70.85,84.83,73.16,70.38,0 out of 10,0 out of 9,0 out of 10,0,16,"5633 NORTH LIDGERWOOD SPOKANE, WA 99208 (47.709751, -117.405904)"
100126,PALMS OF PASADENA HOSPITAL,1501 PASADENA AVE S,SAINT PETERSBURG,FL,33707,Pinellas,28.10,78.69,86.97,73.40,78.53,0 out of 10,3 out of 9,3 out of 10,33.46,80.32,88.62,76.63,76.93,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,62.81,72.29,5 out of 10,5 out of 9,5 out of 10,11.30,51.42,62.77,47.62,53.48,2 out of 10,3 out of 9,3 out of 10,11.38,63.26,73.53,53.47,64.37,1 out of 10,5 out of 9,5 out of 10,22.85,65.58,79.06,59.68,61.58,0 out of 10,0 out of 9,0 out of 10,61.96,87.05,91.87,81.97,83.28,0 out of 10,1 out of 9,1 out of 10,28.39,70.85,84.83,64.84,71.64,1 out of 10,3 out of 9,3 out of 10,20,16,"1501 PASADENA AVE S SAINT PETERSBURG, FL 33707 (27.753517, -82.738176)"
670080,SETON MEDICAL CENTER HARKER HEIGHTS,850 W CENTRAL TEXAS EXPRESSWAY,HARKER HEIGHTS,TX,76548,Bell,28.10,78.69,86.97,82.06,80.50,2 out of 10,0 out of 9,2 out of 10,33.46,80.32,88.62,85.84,82.21,3 out of 10,0 out of 9,3 out of 10,32.72,65.16,80.15,72.59,71.45,4 out of 10,0 out of 9,4 out of 10,11.30,51.42,62.77,60.18,58.27,6 out of 10,0 out of 9,6 out of 10,11.38,63.26,73.53,68.80,68.67,5 out of 10,0 out of 9,5 out of 10,22.85,65.58,79.06,73.48,72.36,5 out of 10,0 out of 9,5 out of 10,61.96,87.05,91.87,90.42,87.75,2 out of 10,0 out of 9,2 out of 10,28.39,70.85,84.83,79.57,71.58,1 out of 10,0 out of 9,1 out of 10,28,20,"850 W CENTRAL TEXAS EXPRESSWAY HARKER HEIGHTS, TX 76548 (31.074292, -97.683707)"
320001,UNM HOSPITAL,2211 LOMAS BOULEVARD NE,ALBUQUERQUE,NM,87106,Bernalillo,28.10,78.69,86.97,73.88,75.73,0 out of 10,1 out of 9,1 out of 10,33.46,80.32,88.62,76.24,77.15,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,58.40,56.74,0 out of 10,0 out of 9,0 out of 10,11.30,51.42,62.77,49.15,51.84,1 out of 10,1 out of 9,1 out of 10,11.38,63.26,73.53,62.04,63.84,1 out of 10,1 out of 9,1 out of 10,22.85,65.58,79.06,57.09,55.32,0 out of 10,0 out of 9,0 out of 10,61.96,87.05,91.87,86.94,87.75,2 out of 10,1 out of 9,2 out of 10,28.39,70.85,84.83,68.02,66.27,0 out of 10,0 out of 9,0 out of 10,5,14,"2211 LOMAS BOULEVARD NE ALBUQUERQUE, NM 87106 (35.087483, -106.618148)"
160058,UNIVERSITY OF IOWA HOSPITAL & CLINICS,200 HAWKINS DRIVE,IOWA CITY,IA,52242,Johnson,28.10,78.69,86.97,77.81,74.97,0 out of 10,0 out of 9,0 out of 10,33.46,80.32,88.62,78.75,72.99,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,59.20,53.04,0 out of 10,0 out of 9,0 out of 10,11.30,51.42,62.77,51.18,51.73,1 out of 10,0 out of 9,1 out of 10,11.38,63.26,73.53,64.56,61.58,0 out of 10,0 out of 9,0 out of 10,22.85,65.58,79.06,60.64,56.86,0 out of 10,0 out of 9,0 out of 10,61.96,87.05,91.87,90.35,89.60,5 out of 10,0 out of 9,5 out of 10,28.39,70.85,84.83,71.07,68.23,0 out of 10,0 out of 9,0 out of 10,6,12,"200 HAWKINS DRIVE IOWA CITY, IA 52242 (41.661203, -91.550759)"
050515,KAISER FOUNDATION HOSPITAL - ZION,4647 ZION AVE,SAN DIEGO,CA,92120,San Diego,28.10,78.69,86.97,76.49,78.46,0 out of 10,1 out of 9,1 out of 10,33.46,80.32,88.62,81.15,82.20,3 out of 10,1 out of 9,3 out of 10,32.72,65.16,80.15,64.17,67.56,2 out of 10,2 out of 9,2 out of 10,11.30,51.42,62.77,51.72,55.03,3 out of 10,2 out of 9,3 out of 10,11.38,63.26,73.53,60.82,63.16,0 out of 10,1 out of 9,1 out of 10,22.85,65.58,79.06,57.65,62.77,0 out of 10,2 out of 9,2 out of 10,61.96,87.05,91.87,86.46,88.67,4 out of 10,4 out of 9,4 out of 10,28.39,70.85,84.83,68.70,76.18,4 out of 10,4 out of 9,4 out of 10,20,18,"4647 ZION AVE SAN DIEGO, CA 92120 (32.792973, -117.095859)"
190041,CHRISTUS HEALTH SHREVEPORT - BOSSIER,1453 E BERT KOUNS INDUSTRIAL DRIVE,SHREVEPORT,LA,71105,Caddo,28.10,78.69,86.97,84.23,84.02,6 out of 10,0 out of 9,6 out of 10,33.46,80.32,88.62,87.06,87.91,9 out of 10,5 out of 9,9 out of 10,32.72,65.16,80.15,67.98,67.88,2 out of 10,0 out of 9,2 out of 10,11.30,51.42,62.77,57.28,58.47,6 out of 10,2 out of 9,6 out of 10,11.38,63.26,73.53,66.45,69.25,6 out of 10,3 out of 9,6 out of 10,22.85,65.58,79.06,69.85,70.95,4 out of 10,1 out of 9,4 out of 10,61.96,87.05,91.87,86.86,87.60,2 out of 10,1 out of 9,2 out of 10,28.39,70.85,84.83,76.85,76.79,4 out of 10,0 out of 9,4 out of 10,39,20,"1453 E BERT KOUNS INDUSTRIAL DRIVE SHREVEPORT, LA 71105 (32.425962, -93.718926)"
260094,COX MEDICAL CENTER BRANSON,"525 BRANSON LANDING BLVD, PO BOX 650",BRANSON,MO,65615,Taney,28.10,78.69,86.97,76.85,80.20,2 out of 10,3 out of 9,3 out of 10,33.46,80.32,88.62,79.27,80.14,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,63.79,66.62,1 out of 10,1 out of 9,1 out of 10,11.30,51.42,62.77,47.48,53.28,2 out of 10,3 out of 9,3 out of 10,11.38,63.26,73.53,62.75,62.31,0 out of 10,0 out of 9,0 out of 10,22.85,65.58,79.06,68.71,68.10,2 out of 10,0 out of 9,2 out of 10,61.96,87.05,91.87,86.64,85.97,0 out of 10,0 out of 9,0 out of 10,28.39,70.85,84.83,70.18,71.27,1 out of 10,0 out of 9,1 out of 10,10,19,"525 BRANSON LANDING BLVD, PO BOX 650 BRANSON, MO 65615 (36.650541, -93.220376)"
450828,CHRISTUS SPOHN HOSPITAL ALICE,2500 E MAIN STREET,ALICE,TX,78332,Jim Wells,28.10,78.69,86.97,81.90,80.14,2 out of 10,0 out of 9,2 out of 10,33.46,80.32,88.62,80.64,78.27,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,73.18,65.26,1 out of 10,0 out of 9,1 out of 10,11.30,51.42,62.77,53.19,54.28,3 out of 10,1 out of 9,3 out of 10,11.38,63.26,73.53,71.31,68.17,5 out of 10,0 out of 9,5 out of 10,22.85,65.58,79.06,69.77,70.96,4 out of 10,1 out of 9,4 out of 10,61.96,87.05,91.87,89.50,87.55,1 out of 10,0 out of 9,1 out of 10,28.39,70.85,84.83,65.07,69.35,0 out of 10,2 out of 9,2 out of 10,18,19,"2500 E MAIN STREET ALICE, TX 78332 (27.765508, -98.043713)"
340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,500 JEFFERSON ST,WHITEVILLE,NC,28472,Columbus,28.10,78.69,86.97,81.07,81.26,3 out of 10,0 out of 9,3 out of 10,33.46,80.32,88.62,82.58,81.97,2 out of 10,0 out of 9,2 out of 10,32.72,65.16,80.15,60.19,68.99,3 out of 10,4 out of 9,4 out of 10,11.30,51.42,62.77,49.14,52.80,2 out of 10,2 out of 9,2 out of 10,11.38,63.26,73.53,67.84,68.90,5 out of 10,1 out of 9,5 out of 10,22.85,65.58,79.06,59.16,60.50,0 out of 10,0 out of 9,0 out of 10,61.96,87.05,91.87,86.14,84.47,0 out of 10,0 out of 9,0 out of 10,28.39,70.85,84.83,56.82,63.64,0 out of 10,2 out of 9,2 out of 10,18,16,"500 JEFFERSON ST WHITEVILLE, NC 28472 (34.338657, -78.693644)"
030115,BANNER ESTRELLA MEDICAL CENTER,9201 WEST THOMAS ROAD,PHOENIX,AZ,85037,Maricopa,28.10,78.69,86.97,78.51,80.25,2 out of 10,2 out of 9,2 out of 10,33.46,80.32,88.62,81.38,82.53,3 out of 10,1 out of 9,3 out of 10,32.72,65.16,80.15,61.83,63.61,0 out of 10,0 out of 9,0 out of 10,11.30,51.42,62.77,50.97,53.86,2 out of 10,2 out of 9,2 out of 10,11.38,63.26,73.53,67.07,67.60,4 out of 10,0 out of 9,4 out of 10,22.85,65.58,79.06,65.92,65.31,0 out of 10,0 out of 9,0 out of 10,61.96,87.05,91.87,88.83,86.95,0 out of 10,0 out of 9,0 out of 10,28.39,70.85,84.83,74.74,74.35,3 out of 10,0 out of 9,3 out of 10,14,19,"9201 WEST THOMAS ROAD PHOENIX, AZ 85037 (33.479558, -112.257936)"
200031,CARY MEDICAL CENTER,"163 VAN BUREN RD, SUITE 1",CARIBOU,ME,04736,Aroostook,28.10,78.69,86.97,81.35,82.62,5 out of 10,2 out of 9,5 out of 10,33.46,80.32,88.62,83.75,82.60,3 out of 10,0 out of 9,3 out of 10,32.72,65.16,80.15,73.38,73.82,6 out of 10,0 out of 9,6 out of 10,11.30,51.42,62.77,59.07,56.26,4 out of 10,0 out of 9,4 out of 10,11.38,63.26,73.53,65.72,65.91,3 out of 10,0 out of 9,3 out of 10,22.85,65.58,79.06,66.67,67.29,2 out of 10,0 out of 9,2 out of 10,61.96,87.05,91.87,86.21,87.53,1 out of 10,2 out of 9,2 out of 10,28.39,70.85,84.83,75.59,81.66,7 out of 10,6 out of 9,7 out of 10,32,20,"163 VAN BUREN RD, SUITE 1 CARIBOU, ME 04736 (46.878237, -68.009639)"
360006,RIVERSIDE METHODIST HOSPITAL,3535 OLENTANGY RIVER RD,COLUMBUS,OH,43214,Franklin,28.10,78.69,86.97,79.84,82.41,5 out of 10,3 out of 9,5 out of 10,33.46,80.32,88.62,79.80,81.59,2 out of 10,2 out of 9,2 out of 10,32.72,65.16,80.15,61.05,68.72,3 out of 10,4 out of 9,4 out of 10,11.30,51.42,62.77,54.46,57.24,5 out of 10,3 out of 9,5 out of 10,11.38,63.26,73.53,63.77,63.94,1 out of 10,0 out of 9,1 out of 10,22.85,65.58,79.06,63.97,66.20,1 out of 10,1 out of 9,1 out of 10,61.96,87.05,91.87,88.30,88.21,3 out of 10,0 out of 9,3 out of 10,28.39,70.85,84.83,74.84,80.11,6 out of 10,5 out of 9,6 out of 10,27,20,"3535 OLENTANGY RIVER RD COLUMBUS, OH 43214 (40.031962, -83.031294)"
450176,MISSION REGIONAL MEDICAL CENTER,900 SOUTH BRYAN ROAD,MISSION,TX,78572,Hidalgo,28.10,78.69,86.97,79.61,78.97,1 out of 10,0 out of 9,1 out of 10,33.46,80.32,88.62,83.12,81.08,1 out of 10,0 out of 9,1 out of 10,32.72,65.16,80.15,67.52,71.00,4 out of 10,2 out of 9,4 out of 10,11.30,51.42,62.77,42.48,41.93,0 out of 10,0 out of 9,0 out of 10,11.38,63.26,73.53,66.63,68.01,5 out of 10,1 out of 9,5 out of 10,22.85,65.58,79.06,68.65,69.07,3 out of 10,0 out of 9,3 out of 10,61.96,87.05,91.87,85.37,87.05,1 out of 10,2 out of 9,2 out of 10,28.39,70.85,84.83,72.98,73.35,2 out of 10,0 out of 9,2 out of 10,18,15,"900 SOUTH BRYAN ROAD MISSION, TX 78572 (26.196599, -98.312668)"
320038,REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES,1901 RED ROCK DRIVE,GALLUP,NM,87301,McKinley,28.10,78.69,86.97,68.77,68.03,0 out of 10,0 out of 9,0 out of 10,33.46,80.32,88.62,71.33,64.69,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,56.86,53.52,0 out of 10,0 out of 9,0 out of 10,11.30,51.42,62.77,44.06,36.67,0 out of 10,0 out of 9,0 out of 10,11.38,63.26,73.53,59.39,64.66,2 out of 10,3 out of 9,3 out of 10,22.85,65.58,79.06,63.44,59.67,0 out of 10,0 out of 9,0 out of 10,61.96,87.05,91.87,78.95,75.84,0 out of 10,0 out of 9,0 out of 10,28.39,70.85,84.83,57.82,58.08,0 out of 10,0 out of 9,0 out of 10,3,11,"1901 RED ROCK DRIVE GALLUP, NM 87301 (35.5075, -108.727248)"
330196,CONEY ISLAND HOSPITAL,2601 OCEAN PARKWAY,BROOKLYN,NY,11235,Kings,28.10,78.69,86.97,70.57,67.20,0 out of 10,0 out of 9,0 out of 10,33.46,80.32,88.62,75.26,74.56,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,59.06,56.74,0 out of 10,0 out of 9,0 out of 10,11.30,51.42,62.77,50.64,46.68,0 out of 10,0 out of 9,0 out of 10,11.38,63.26,73.53,56.65,53.78,0 out of 10,0 out of 9,0 out of 10,22.85,65.58,79.06,59.18,53.25,0 out of 10,0 out of 9,0 out of 10,61.96,87.05,91.87,83.39,80.95,0 out of 10,0 out of 9,0 out of 10,28.39,70.85,84.83,58.68,55.48,0 out of 10,0 out of 9,0 out of 10,0,12,"2601 OCEAN PARKWAY BROOKLYN, NY 11235 (40.58494, -73.966285)"
100248,LARGO MEDICAL CENTER,201 14TH ST SW,LARGO,FL,33770,Pinellas,28.10,78.69,86.97,75.62,75.80,0 out of 10,0 out of 9,0 out of 10,33.46,80.32,88.62,76.96,75.22,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,66.91,64.27,0 out of 10,0 out of 9,0 out of 10,11.30,51.42,62.77,49.24,51.18,0 out of 10,1 out of 9,1 out of 10,11.38,63.26,73.53,58.08,60.83,0 out of 10,1 out of 9,1 out of 10,22.85,65.58,79.06,60.69,60.94,0 out of 10,0 out of 9,0 out of 10,61.96,87.05,91.87,86.83,87.09,1 out of 10,0 out of 9,1 out of 10,28.39,70.85,84.83,67.98,67.28,0 out of 10,0 out of 9,0 out of 10,3,17,"201 14TH ST SW LARGO, FL 33770 (27.914914, -82.802671)"
430008,BROOKINGS HEALTH SYSTEM,300 22ND AVE,BROOKINGS,SD,57006,Brookings,28.10,78.69,86.97,85.76,81.42,3 out of 10,0 out of 9,3 out of 10,33.46,80.32,88.62,88.60,75.49,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,78.63,73.40,5 out of 10,0 out of 9,5 out of 10,11.30,51.42,62.77,54.36,52.77,2 out of 10,0 out of 9,2 out of 10,11.38,63.26,73.53,70.26,65.10,2 out of 10,0 out of 9,2 out of 10,22.85,65.58,79.06,75.19,71.37,4 out of 10,0 out of 9,4 out of 10,61.96,87.05,91.87,89.76,91.88,10 out of 10,9 out of 9,10 out of 10,28.39,70.85,84.83,76.11,77.59,5 out of 10,1 out of 9,5 out of 10,31,17,"300 22ND AVE BROOKINGS, SD 57006 (44.307751, -96.768199)"
440072,WEST TENNESSEE HEALTHCARE DYERSBURG HOSPITAL,400 EAST TICKLE STREET,DYERSBURG,TN,38024,Dyer,28.10,78.69,86.97,75.77,75.26,0 out of 10,0 out of 9,0 out of 10,33.46,80.32,88.62,75.76,74.84,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,69.62,66.86,2 out of 10,0 out of 9,2 out of 10,11.30,51.42,62.77,46.02,46.33,0 out of 10,0 out of 9,0 out of 10,11.38,63.26,73.53,61.18,64.21,1 out of 10,2 out of 9,2 out of 10,22.85,65.58,79.06,68.97,64.26,0 out of 10,0 out of 9,0 out of 10,61.96,87.05,91.87,84.01,81.81,0 out of 10,0 out of 9,0 out of 10,28.39,70.85,84.83,63.27,62.27,0 out of 10,0 out of 9,0 out of 10,4,15,"400 EAST TICKLE STREET DYERSBURG, TN 38024 (36.047358, -89.38059)"
230089,"BEAUMONT HOSPITAL, GROSSE POINTE",468 CADIEUX RD,GROSSE POINTE,MI,48230,Wayne,28.10,78.69,86.97,82.02,85.42,8 out of 10,6 out of 9,8 out of 10,33.46,80.32,88.62,79.08,81.27,2 out of 10,2 out of 9,2 out of 10,32.72,65.16,80.15,70.31,72.36,5 out of 10,2 out of 9,5 out of 10,11.30,51.42,62.77,52.01,54.19,3 out of 10,2 out of 9,3 out of 10,11.38,63.26,73.53,63.65,65.96,3 out of 10,2 out of 9,3 out of 10,22.85,65.58,79.06,65.75,67.75,2 out of 10,1 out of 9,2 out of 10,61.96,87.05,91.87,84.24,87.30,1 out of 10,4 out of 9,4 out of 10,28.39,70.85,84.83,78.06,78.38,5 out of 10,0 out of 9,5 out of 10,32,20,"468 CADIEUX RD GROSSE POINTE, MI 48230 (42.384197, -82.915386)"
340071,BETSY JOHNSON REGIONAL  HOSPITAL,800 TILGHMAN DR,DUNN,NC,28334,Harnett,28.10,78.69,86.97,80.60,79.53,1 out of 10,0 out of 9,1 out of 10,33.46,80.32,88.62,82.64,80.89,1 out of 10,0 out of 9,1 out of 10,32.72,65.16,80.15,67.93,67.29,2 out of 10,0 out of 9,2 out of 10,11.30,51.42,62.77,48.51,52.82,2 out of 10,3 out of 9,3 out of 10,11.38,63.26,73.53,64.10,64.89,2 out of 10,0 out of 9,2 out of 10,22.85,65.58,79.06,72.02,74.77,7 out of 10,3 out of 9,7 out of 10,61.96,87.05,91.87,85.91,87.42,1 out of 10,2 out of 9,2 out of 10,28.39,70.85,84.83,68.44,68.05,0 out of 10,0 out of 9,0 out of 10,18,18,"800 TILGHMAN DR DUNN, NC 28334 (35.306555, -78.633088)"
150030,HENRY COUNTY MEMORIAL HOSPITAL,1000 N 16TH ST,NEW CASTLE,IN,47362,Henry,28.10,78.69,86.97,86.66,86.33,9 out of 10,0 out of 9,9 out of 10,33.46,80.32,88.62,85.19,85.22,6 out of 10,0 out of 9,6 out of 10,32.72,65.16,80.15,73.04,74.35,6 out of 10,1 out of 9,6 out of 10,11.30,51.42,62.77,56.14,61.42,8 out of 10,7 out of 9,8 out of 10,11.38,63.26,73.53,67.48,67.94,5 out of 10,0 out of 9,5 out of 10,22.85,65.58,79.06,71.29,76.43,8 out of 10,6 out of 9,8 out of 10,61.96,87.05,91.87,90.35,91.90,10 out of 10,9 out of 9,10 out of 10,28.39,70.85,84.83,76.14,81.87,8 out of 10,6 out of 9,8 out of 10,60,20,"1000 N 16TH ST NEW CASTLE, IN 47362 (39.942474, -85.36501)"
140080,PRESENCE SAINT FRANCIS HOSPITAL,355 RIDGE AVE,EVANSTON,IL,60202,Cook,28.10,78.69,86.97,71.06,72.02,0 out of 10,0 out of 9,0 out of 10,33.46,80.32,88.62,73.84,71.22,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,59.38,58.51,0 out of 10,0 out of 9,0 out of 10,11.30,51.42,62.77,39.94,49.01,0 out of 10,3 out of 9,3 out of 10,11.38,63.26,73.53,55.41,50.57,0 out of 10,0 out of 9,0 out of 10,22.85,65.58,79.06,62.90,60.31,0 out of 10,0 out of 9,0 out of 10,61.96,87.05,91.87,80.12,79.54,0 out of 10,0 out of 9,0 out of 10,28.39,70.85,84.83,66.58,66.79,0 out of 10,0 out of 9,0 out of 10,3,14,"355 RIDGE AVE EVANSTON, IL 60202 (42.023951, -87.685159)"
030002,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,1111 EAST MCDOWELL ROAD,PHOENIX,AZ,85006,Maricopa,28.10,78.69,86.97,77.89,76.59,0 out of 10,0 out of 9,0 out of 10,33.46,80.32,88.62,79.57,76.83,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,67.17,69.32,3 out of 10,1 out of 9,3 out of 10,11.30,51.42,62.77,49.60,50.62,0 out of 10,0 out of 9,0 out of 10,11.38,63.26,73.53,63.87,64.14,1 out of 10,0 out of 9,1 out of 10,22.85,65.58,79.06,55.63,55.39,0 out of 10,0 out of 9,0 out of 10,61.96,87.05,91.87,89.04,88.06,2 out of 10,0 out of 9,2 out of 10,28.39,70.85,84.83,72.71,72.17,1 out of 10,0 out of 9,1 out of 10,7,15,"1111 EAST MCDOWELL ROAD PHOENIX, AZ 85006 (33.465724, -112.058127)"
